Unnamed: 0,Close,High,Low,Open,Volume,RSI,MACD,MA_20,Return,MA_20_ratio,Close_Open,High_Low,Volume_ratio,Volatility,Momentum_Factor,Market_Regime,Date,Sentiment,Event,RAG_Sentiment,RAG_Relevance,RAG_Event_Importance,RAG_Market_Impact,RAG_Risk_Score,RAG_Confidence,Target
2023-07-12,1263.468505859375,1279.103541836806,1260.683840337917,1262.806571231475,18733835,77.81648424845008,28.14404291639289,1182.4586303710937,0.0011033059813654322,0.0685096910856473,0.0005241773704540709,0.014610880943751736,0.1894037301639595,0.014763399848895027,0,1,2023-07-12,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-07-13,1252.170166015625,1277.733978890264,1249.545369524751,1270.8408996155135,14682934,72.41163508681097,29.516778314283783,1186.821600341797,-0.008942320122229841,0.055061827030286725,-0.01469163732890344,0.02255909233310538,-0.08708111442933508,0.015921475061183663,0,1,2023-07-13,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-07-14,1251.120361328125,1260.341562579208,1243.9989491216202,1255.3657025022662,15124144,71.91184120169505,30.17216461033172,1191.1160949707032,-0.0008383881967419793,0.050376505372381475,-0.003381756539691305,0.013137160179377272,-0.08231526402149492,0.016178976411880746,1,1,2023-07-14,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-07-17,1276.68408203125,1285.0607786645128,1245.3227267228626,1253.9962192785829,22220040,76.21666665464096,32.381072737566456,1196.1215759277345,0.020432662990144124,0.06735310835023589,0.018092449087062867,0.031909842395812626,0.2706366866484504,0.015594804483165617,1,1,2023-07-17,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-07-18,1287.52587890625,1295.286283587151,1274.995004828538,1285.9509768018002,25867313,77.77257267004649,34.60755637443049,1202.253466796875,0.008492153248868206,0.07092715010967154,0.0012246984005306327,0.015914790788801536,0.3425085374922072,0.014387500330530913,1,1,2023-07-18,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-07-19,1297.294921875,1303.7543992835303,1276.8210735612868,1291.8854597114334,39122156,79.09937247619699,36.7368611543875,1208.7528381347656,0.007587453680580669,0.07325077629341026,0.00418726143475201,0.021094048555387435,0.7658144523767312,0.013939388972035779,0,1,2023-07-19,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-07-20,1295.723876953125,1301.213635792283,1276.014839753512,1276.014839753512,38717624,78.29000861655801,37.86114067592053,1215.009320068359,-0.0012110160113818491,0.06643122447836425,0.015445774285368197,0.01974804308987399,0.6055232926151595,0.01369367320926518,0,1,2023-07-20,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-07-21,1255.6134033203125,1293.2755748788927,1248.1205739980844,1290.3576048302098,30249238,61.10031643705979,35.110824561958225,1219.9176330566406,-0.030956034959494394,0.029260803595593687,-0.026926025297048573,0.03617839639976772,0.17232999903172797,0.018219205266522973,0,3,2023-07-21,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-07-24,1230.216796875,1243.8424839995955,1221.2649818512405,1227.0515368964086,23727866,53.143895899532886,30.52995501763849,1224.0297241210938,-0.020226453762084984,0.00505467525173775,0.002579565636336101,0.01848698069941479,-0.04521200207804377,0.015262951935468476,0,0,2023-07-24,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-07-25,1229.425537109375,1239.0203294862108,1226.556952345633,1233.4810641733905,12026020,52.91270946432196,26.529914509957507,1228.540496826172,-0.000643187255803146,0.0007203997633691284,-0.003287871360014183,0.01016127063382033,-0.49989763845703417,0.01466218754156973,1,0,2023-07-25,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-07-26,1249.406494140625,1259.693770122974,1229.0298463901022,1229.0298463901022,12911012,57.893927785914975,24.687566929396095,1234.029766845703,0.016252271022634934,0.012460580537069443,0.01657945721202214,0.02494969818913484,-0.449771875017726,0.015815407108410538,0,0,2023-07-26,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-07-27,1237.7838134765625,1255.06933898356,1231.6758304667376,1253.2889256301971,17226898,54.29582927711621,22.0356270121149,1238.183544921875,-0.00930256143102326,-0.0003228369872559922,-0.012371538466948606,0.018993235020255073,-0.27371600169619326,0.01583589175691074,1,0,2023-07-27,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-07-28,1250.2225341796875,1257.6412248805652,1236.7204929547063,1242.4081558253793,20827852,57.35078664192788,20.69904067133598,1242.48564453125,0.010049186754339967,0.006226944900724618,0.0062897030397526255,0.01691629761537805,-0.14251982861851675,0.016220985116220728,1,0,2023-07-28,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-07-31,1260.8065185546875,1263.1062644351005,1245.3261593927457,1250.222567835286,8551174,59.812291625691365,20.260277583303377,1245.8230529785155,0.008465680377409468,0.012026961244897105,0.008465653229830172,0.01427746852360734,-0.6269563231019146,0.014940890901773465,0,0,2023-07-31,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-01,1242.976806640625,1265.628565172541,1239.0696780480796,1263.650247759219,9536632,54.143200503314795,18.263317773799145,1248.8841125488282,-0.014141513112179482,-0.004730067304761443,-0.01636009738869859,0.021434538827792116,-0.5520530748860883,0.015032135612259058,0,0,2023-08-01,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-02,1229.697509765625,1242.383422770223,1218.4458286875906,1240.998576334311,12748214,50.31793779226205,15.431302015369283,1251.3782104492188,-0.010683463121801684,-0.017325458045022946,-0.009106429921996728,0.019646006017695505,-0.3165322173144446,0.014652140157266395,0,4,2023-08-02,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-03,1224.529052734375,1236.893537376658,1215.700883147937,1224.2323775511124,10168350,48.87071126039129,12.624332389999836,1252.3756408691406,-0.004203031225325504,-0.022235012584115976,0.00024233567801568157,0.017432457706080484,-0.35632459205626554,0.014591154161585126,0,4,2023-08-03,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-08-04,1241.1717529296875,1244.3617658987637,1222.4024889169664,1235.8550243989196,22885610,53.50776053713788,11.60889543539065,1254.32275390625,0.013591102765711627,-0.010484543101532129,0.004302064907130809,0.017964031635155475,0.5195316729684771,0.012638558624635282,1,0,2023-08-04,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-08-07,1248.2442626953125,1250.4945023600335,1238.92139273861,1246.8346631113916,5982870,55.36054660854379,11.245218880343373,1254.3079162597655,0.005698252275666782,-0.0048342623735759815,0.0011305425054539686,0.009341278380738505,-0.5497018348720524,0.010801054771773082,0,0,2023-08-07,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-08,1240.7265625,1253.4867351589849,1236.2259624118224,1250.2967221809697,9844072,52.94526344238924,10.232433884252032,1253.2404418945312,-0.006022619466385271,-0.009985218299860987,-0.007654310781744611,0.013962473910099416,-0.24671948121298148,0.011051177897236478,1,0,2023-08-08,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-08-09,1248.911865234375,1250.7912910864598,1227.1009863432985,1238.8472469851745,11486586,55.23527680240928,9.97529105547801,1252.512609863281,0.006597185054120214,-0.0028748170681484053,0.008124180179351015,0.019305912884771903,-0.11134606192820584,0.009932877581639011,1,0,2023-08-09,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-08-10,1254.475830078125,1261.177404750792,1240.6276075945868,1248.788167272386,15470598,56.775209980582254,10.10399639305706,1252.6278930664062,0.0044550500308568886,0.0014752481738173895,0.00455454572264391,0.01656403342180046,0.21336160186653763,0.00944109499566848,1,0,2023-08-10,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-08-11,1259.767822265625,1265.55449762201,1242.5565564009414,1252.4975295128647,22179330,58.24643478292862,10.511841873148342,1253.0602661132812,0.004218488758902961,0.00535293978568907,0.005804636401628649,0.018508566956245476,0.7212835519574348,0.00901676085581135,1,0,2023-08-11,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-08-14,1274.65478515625,1277.1524353275731,1248.8130109688743,1255.73712271286,9575812,62.14936600886412,11.899149851695256,1252.9588012695312,0.011817227450572343,0.017315799900791573,0.015064986215045373,0.022693088644802017,-0.26270757603011574,0.009388100117094764,0,3,2023-08-14,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-16,1273.6160888671875,1277.3996937112483,1261.672044700447,1261.672044700447,10203112,61.715893546438366,12.76761024656662,1252.2633117675782,-0.0008148843915689596,0.017051347667025096,0.00946683745344945,0.012465718866375708,-0.21841917664370747,0.007788597536099879,0,3,2023-08-16,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-17,1255.2425537109375,1275.0752365265755,1252.695518025622,1269.6348629683328,13673744,54.47766748413047,11.836832990806895,1250.160693359375,-0.014426274382724147,0.004064965710853352,-0.011335786120229008,0.017865249918213255,0.04006505388708814,0.008543970874569842,1,0,2023-08-17,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-08-18,1264.5406494140625,1274.827925208279,1240.6771930744892,1251.9041214413387,18639978,57.21254302738336,11.714427299611316,1248.601531982422,0.007407409568482626,0.012765575744836388,0.010093846450617283,0.027525880482385467,0.33198156100877196,0.008380950218373987,0,0,2023-08-18,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-21,1250.74267578125,1268.3374245054663,1248.5836072167706,1260.6443643964944,9221746,52.20072201168416,10.384334604466176,1248.357995605469,-0.010911451236625624,0.0019102534562807083,-0.007854466251459136,0.015820980809390095,-0.2697257558586206,0.008601268147876791,0,0,2023-08-21,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-22,1250.44482421875,1259.6517042081298,1240.319812990251,1249.204008079304,7713044,52.094633942101915,9.20013895394527,1249.3693969726562,-0.0002381397614932279,0.0008607760432579603,0.0009932854292982185,0.015586214954731892,-0.3974562000497125,0.008428911449790338,1,0,2023-08-22,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-08-23,1251.8345947265625,1262.0838090060652,1249.228880766707,1252.8272476636505,9517952,52.5789060954493,8.278370334315014,1250.4898498535156,0.0011114208967042405,0.0010753744808120747,-0.0007923302585725045,0.010290290624299647,-0.25455747048630273,0.00813990301322064,0,0,2023-08-23,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-24,1230.7904052734375,1260.6195534341234,1226.4227081001463,1260.6195534341234,14140020,45.13806446344489,5.783107780403043,1249.5590454101562,-0.016810678936159063,-0.015020210694051683,-0.023662292147878183,0.027883408475819493,0.08489535025252093,0.009567020784600117,0,4,2023-08-24,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-25,1225.1075439453125,1243.2978613921046,1212.32713678729,1218.9778633049934,22222400,43.353807900405734,3.30889196662838,1248.9252319335938,-0.004617245392697478,-0.019070547523014292,0.005028541390981189,0.025546507757706394,0.6210419390329673,0.009376337306360514,0,4,2023-08-25,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-28,1212.897705078125,1232.87484375,1206.6192242506277,1226.9189266304347,12580826,39.72084926282505,0.3586913827657554,1247.0589904785156,-0.00996634044703304,-0.027393479908502494,-0.011427993527508007,0.021759656212736456,-0.013180578905567453,0.009349112454883627,0,4,2023-08-28,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-29,1201.2838134765625,1217.7121468384466,1195.228533637356,1217.0173382536789,16876644,36.58078361445468,-2.8832712694766087,1244.0828552246094,-0.009575326553045493,-0.034402083083380997,-0.012927938068403089,0.018811141608766624,0.2520744017191967,0.0076934549753346106,0,4,2023-08-29,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-30,1200.142333984375,1212.525656094156,1198.628513903965,1207.066064519438,12168946,36.27723419988865,-5.481470899305577,1241.9411315917969,-0.0009502163263850338,-0.033656021645605994,-0.005735999659488011,0.011594202898550732,-0.11016640671330469,0.007683659870452197,0,4,2023-08-30,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-08-31,1194.6578369140625,1203.5917135507275,1191.133870437995,1202.599060591098,21638600,34.78373172425451,-7.892140222879561,1240.1891479492188,-0.0045698721851635815,-0.03671319903939407,-0.006603384234419862,0.01045881023276718,0.49520292114665776,0.007076243746057878,1,2,2023-08-31,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-09-01,1197.4619140625,1203.9141576589248,1192.0023233270636,1194.4343955405525,18112842,36.22927456846948,-9.467215273976764,1238.835791015625,0.002347180139612881,-0.033397385878887076,0.0025346879939582845,0.009993130129657413,0.25615248227688125,0.006227411057400931,0,4,2023-09-01,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-09-04,1196.494140625,1202.921543874001,1193.8140262826475,1197.4619529612137,9347626,35.93324175951463,-10.670561240375037,1236.6019104003906,-0.0008081872384706479,-0.03243385720017555,-0.0008082196965175648,0.007628924933737569,-0.3522937051210895,0.006054309416568512,1,4,2023-09-04,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-09-05,1202.89697265625,1208.033879307401,1197.362859390741,1201.1101487589583,8675876,39.45792891631412,-10.980984599130124,1234.3345458984377,0.005351327527525873,-0.025469248468052208,0.0014876436596076292,0.008912101985599996,-0.40282402470256895,0.0067050692886692805,1,4,2023-09-05,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-09-06,1205.4281005859375,1209.125708635972,1199.745186611218,1201.6560920331103,8200370,40.84346308137142,-10.8971410185884,1232.5696228027343,0.002104193449001812,-0.022020275134705836,0.0031390083883693354,0.007818761958320541,-0.4303880514697582,0.00679343927959828,0,4,2023-09-06,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-09-07,1207.06591796875,1210.1679582595823,1196.6430625915527,1201.9537313347682,13652572,41.77206045598754,-10.576615561488552,1230.4773254394531,0.0013587018437817289,-0.019026281091642172,0.00425323080307316,0.011302364164246903,-0.04844676454857455,0.005140737618716821,1,4,2023-09-07,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-09-08,1215.1064453125,1218.9778160313297,1202.5742018862825,1211.0365924741222,23109288,46.23411854679808,-9.56355080771823,1228.508856201172,0.0066612164456441025,-0.010909494726896174,0.003360635726178396,0.013640417463901544,0.6007698340003875,0.005693760277630019,1,0,2023-09-08,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-09-11,1228.20947265625,1229.326207160582,1216.9924464989117,1216.9924464989117,13271074,52.6076979390203,-7.615597029533774,1226.9309387207031,0.010783439915323711,0.0010420585993862197,0.009217005569432946,0.010134623840232226,-0.0850932189743232,0.005764503344371781,1,0,2023-09-11,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-09-12,1210.4658203125,1232.3785847782628,1209.026400892418,1232.3785847782628,16255666,44.853619650794435,-7.418083036673806,1223.7214904785155,-0.01444676395906297,-0.010832260664828341,-0.017780870859343545,0.019314866795801855,0.12548252523698555,0.006880652053805187,1,0,2023-09-12,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-09-13,1216.52099609375,1222.278310335504,1204.2120756300535,1211.0365644667,12803338,47.68733453623269,-6.695765082091839,1220.8667358398438,0.005002351722485532,-0.003559552913123154,0.0045287085361169765,0.015002535741885925,-0.11742051886389904,0.006970929507560653,1,0,2023-09-13,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-09-14,1217.6376953125,1223.8417758931353,1213.5181615722684,1220.9630582690309,9209636,48.21581679266899,-5.9644600223671205,1218.9864929199218,0.0009179448791560851,-0.0011064910195935918,-0.002723557386941078,0.008507177434815993,-0.3056578052334331,0.006659693350292308,1,0,2023-09-14,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-09-15,1219.89599609375,1224.9336610195687,1215.7516218263509,1224.9336610195687,25468592,49.33062300939781,-5.1433798132823085,1216.7542602539063,0.0018546574157023432,0.002582062740580149,-0.004112602246251984,0.00755256174729535,0.8192626174551805,0.0066580628004077845,0,0,2023-09-15,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-09-18,1209.274658203125,1216.4962329024152,1207.0908701058952,1211.061482045193,7516300,44.48048708947328,-5.288755551704071,1214.680859375,-0.008706756907667312,-0.00445071734698832,-0.0014754195955852811,0.00779176036324003,-0.45598201633447955,0.0074352700974736965,0,0,2023-09-18,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-09-20,1182.3240966796875,1204.882232531632,1168.8488809798134,1202.623922773179,57081884,35.060869568188394,-7.492285547474467,1211.2748229980468,-0.022286551149168776,-0.02390103861541748,-0.01687961274434091,0.030828066945329136,2.059563468088327,0.010270558490078102,0,4,2023-09-20,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-09-21,1173.7127685546875,1186.269851496792,1171.330377450607,1178.7504333612094,12226182,32.679503367433526,-9.820259319973047,1207.3687316894532,-0.007283390526491962,-0.027875463602300976,-0.004273733153299486,0.012754278667902907,-0.35852398955495746,0.01031559879894179,0,4,2023-09-21,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-09-22,1168.823974609375,1182.4729522811776,1166.367182863141,1179.2716708437545,19176786,31.376561242556235,-11.922247868764998,1204.27041015625,-0.004165238784385572,-0.02943395042171293,-0.008859448159985295,0.013808489860372308,-0.02218495727073444,0.010226713966829443,0,4,2023-09-22,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-09-25,1161.6273193359375,1171.6779308453931,1158.9720452955405,1166.5657437194718,14254884,29.511251513400467,-14.007331079873213,1201.0963989257812,-0.0061571762983752,-0.03286087580076291,-0.004233301389245936,0.010963064727426364,-0.23878278973153355,0.009644743151288646,1,4,2023-09-25,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-09-26,1162.644775390625,1166.4664650387544,1159.2201711598177,1160.684310036077,10087782,30.143549457273565,-15.400150992135424,1198.5837524414062,0.0008758885382182946,-0.029984535479958607,0.0016890599257666228,0.006251007409305842,-0.4519923696654272,0.008324701362142169,1,4,2023-09-26,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-09-27,1175.747802734375,1177.1872222950064,1160.6595255350553,1163.1411580463557,11722778,37.87259480199527,-15.270635625407522,1197.306951904297,0.011270017825820933,-0.018006367653367827,0.01083844776776166,0.014239918250213757,-0.34709562774583014,0.009163017156550326,0,4,2023-09-27,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-09-28,1158.4757080078125,1182.7460248832851,1153.959088482433,1182.7460248832851,14518346,32.731626008063884,-16.372970052735127,1195.2236206054688,-0.014690305766588474,-0.03074563785732476,-0.020520311516470935,0.024946236559139967,-0.19904600587091137,0.009396803426338408,1,4,2023-09-28,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-09-29,1163.8856201171875,1175.847137006539,1158.475709840611,1162.2973995824232,12342014,35.67684197663307,-16.618475888181592,1193.685009765625,0.004669853732779838,-0.024964198598999232,0.0013664493573977143,0.014995072420049382,-0.3306772243763716,0.00972141456588954,0,4,2023-09-29,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-03,1150.5592041015625,1159.2201982891547,1149.492150617653,1156.4158809171215,8859056,31.964239630373285,-17.68451534582414,1191.339874267578,-0.011449936132283511,-0.034230928592973386,-0.005064507425230347,0.008462909178000633,-0.47200270783001863,0.009671180760958187,0,4,2023-10-03,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-04,1148.5738525390625,1150.981084388904,1139.1189302205564,1146.0178196869251,10286386,31.43934247005089,-18.476574129922028,1188.9438598632812,-0.0017255535877011008,-0.03395451096308355,0.002230360478020943,0.010413446615316069,-0.3968913383560171,0.00968938201534035,0,4,2023-10-04,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-05,1148.5491943359375,1156.1428927957072,1146.017880733707,1151.1052273242312,10953682,31.43243853642238,-18.88854079315479,1186.2264709472656,-2.1468539502689232e-05,-0.03176229626813232,-0.002220503328123402,0.008834951209939268,-0.11967634653245274,0.007641561336006771,1,4,2023-10-05,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-10-06,1150.4847412109375,1153.8597853939605,1147.5316229908371,1150.0132553057874,5431026,32.68206690897729,-18.84165007154911,1183.4793029785155,0.0016852102500659605,-0.02787928921489302,0.000409983017999771,0.005514586505799279,-0.5383065972959569,0.007591872708682348,0,4,2023-10-06,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-09,1140.6822509765625,1147.4818990309532,1139.0691900320726,1145.5711149238573,7576878,29.72722684994511,-19.37215770070793,1180.1601196289062,-0.008520313119544265,-0.03345128173349665,-0.004267621523976528,0.007385599639161189,-0.28542151925169734,0.007852190472583054,1,4,2023-10-09,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-10-10,1145.719970703125,1150.435072150941,1143.4121010954177,1144.8018394410435,10236032,33.076021236754244,-19.165162871283655,1176.6907958984375,0.004416409321920778,-0.026320274878724903,0.0008020001632158547,0.006142117132392766,0.003395024877962838,0.008001485495325398,1,4,2023-10-10,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-10-11,1163.910400390625,1166.2182699823193,1148.0031129607796,1148.722762099973,9814118,43.538761223448866,-17.33349261251783,1173.4758422851562,0.015876854862132417,-0.008151375213574119,0.013221326147387913,0.01586681849194771,-0.03537571084406699,0.009692445920603253,1,0,2023-10-11,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-10-12,1166.0693359375,1171.0078811502246,1160.485663265934,1163.3148210249558,12554450,44.644882782650015,-15.528667863449073,1171.2560180664063,0.0018548984063984086,-0.004428307772940121,0.002367815541211238,0.009067081324105608,0.22396477291636385,0.008918764762952973,0,0,2023-10-12,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-13,1166.019775390625,1170.0896281233202,1156.0187245288932,1161.4039150831682,10150316,44.623270783048426,-13.94162005109797,1168.73095703125,-4.250222979673701e-05,-0.0023197654039316395,0.003974379841078957,0.012171864776810759,0.03359540763112623,0.007466937993614223,0,0,2023-10-13,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-16,1163.4140625,1168.6254903286665,1159.418610263332,1163.885548402189,5929036,43.43280665526572,-12.747190798495469,1166.019775390625,-0.002234707288520932,-0.002234707288520932,-0.0004050964485607933,0.007940945559984813,-0.35407204498742684,0.007375090733844344,1,0,2023-10-16,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-10-17,1168.972900390625,1171.18152891328,1162.0491704758838,1169.3451452373686,7928180,46.6996414673787,-11.22267721274875,1163.4736206054688,0.00477803910903396,0.004726604615491237,-0.0003183361629880421,0.00785883994362857,-0.12743001042569801,0.006284411611760074,0,0,2023-10-17,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-18,1153.4627685546875,1174.8048077319042,1151.9737890772074,1168.9729714451066,8918320,39.7941046514585,-11.137639453417933,1160.6830261230468,-0.013268170571580029,-0.006220697129066033,-0.013268230548774018,0.019819043515725943,-0.0034510109156303814,0.007833537706634352,0,0,2023-10-18,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-19,1144.603271484375,1152.37085365543,1142.0472385636656,1147.5068298823098,12032556,36.47614503775633,-11.650830269198876,1158.7969848632813,-0.007680782866891889,-0.012248662677165068,-0.0025303190554714083,0.009039569242992318,0.3285232238800908,0.008248480013792282,0,4,2023-10-19,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-20,1141.104248046875,1148.846868358942,1139.7145096810816,1141.5508934053469,8913312,35.22689550713939,-12.199254227925394,1157.1665588378903,-0.003056974870395357,-0.013880725007423544,-0.0003912618885869579,0.00801284760375287,-0.052311650264140974,0.008257116269216656,0,4,2023-10-20,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-23,1123.2860107421875,1144.6528889030683,1119.340239652529,1136.5875839948085,7853962,29.656751647533227,-13.911306126128466,1154.8896606445312,-0.015614907520662857,-0.02736508168642371,-0.011703078090884445,0.022613900897904937,-0.16739759136943955,0.009241445403550588,0,4,2023-10-23,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-25,1120.680419921875,1132.2200112886635,1113.2603628260954,1116.7594889591046,11620688,28.93620876925975,-15.301977324048949,1152.842315673828,-0.0023196147689855673,-0.02789791397720731,0.003510989610148618,0.01703074060270815,0.2140934573869755,0.009004981446976671,0,4,2023-10-25,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-26,1105.07080078125,1120.7050833883056,1101.993601137725,1117.2307983645155,15222534,25.015097047800936,-17.462364805728384,1149.9636169433593,-0.013928698015187257,-0.039038466522476445,-0.01088405153265215,0.016979665064536187,0.5053430684271014,0.007098522754340544,1,2,2023-10-26,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-10-27,1124.5765380859375,1128.3982276638756,1109.761144511754,1111.7712909465938,11771084,36.580148195407375,-17.399961539938204,1147.4050537109374,0.0176511199924001,-0.019895777477332843,0.011517878941127213,0.016793778773288137,0.17311993300218442,0.009996744115717332,1,4,2023-10-27,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-10-30,1147.7550048828125,1153.9590859902871,1126.6362885582769,1128.6464350717906,16813304,47.03403173156825,-15.303785430067592,1146.8690185546875,0.020610839735573316,0.0007725261680200379,0.016930518909410663,0.02425165753090952,0.5712931199221973,0.012601141024583793,0,0,2023-10-30,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
2023-10-31,1135.5452880859375,1155.448028104718,1133.0636557231696,1155.448028104718,12808438,43.0119818072029,-14.46107459923519,1145.452001953125,-0.01063791204998632,-0.008648737660151173,-0.01722512785921415,0.019755617672920334,0.12470763474924973,0.012930978016209798,1,0,2023-10-31,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-11-01,1140.2603759765625,1150.236586425296,1129.2419526519689,1136.1656826268284,10309190,44.96907256706253,-13.259900132530674,1144.937060546875,0.0041522675846532575,-0.004084665202538473,0.0036039579546771616,0.018591794011923124,-0.11329007546210512,0.012894129748144816,0,0,2023-11-01,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,1
2023-11-02,1151.57666015625,1153.6116471680004,1145.4966608528323,1148.4746196953226,10562104,49.455494358336885,-11.2649755288121,1145.0872009277343,0.009924298360359796,0.005667218377131356,0.002701009153994516,0.0070842513928643935,-0.10420173592154336,0.012809458231089855,0,0,2023-11-02,0.1675,0,0.1675,0.3832,0.5,0.0321,0.0,0.3519,0
